TS,meter,pv_simulated,sum
2021-07-13 23:09:01,7.48,0,7.48
2021-07-13 23:09:03,8.53,0,8.53
2021-07-13 23:09:05,5.48,0,5.48
2021-07-13 23:09:07,5.83,0,5.83
2021-07-13 23:09:09,8.59,0,8.59
2021-07-13 23:09:11,1.86,0,1.86
2021-07-13 23:09:13,0.27,0,0.27
2021-07-13 23:09:15,0.7,0,0.7
2021-07-13 23:09:17,3.14,0,3.14
2021-07-13 23:09:19,4.99,0,4.99
2021-07-13 23:09:21,7.4,0,7.4
2021-07-13 23:09:23,4.33,0,4.33
2021-07-13 23:09:25,5.53,0,5.53
2021-07-13 23:09:27,3.05,0,3.05
2021-07-13 23:09:29,1.9,0,1.9
2021-07-13 23:09:31,7.47,0,7.47
2021-07-13 23:09:33,8.13,0,8.13
2021-07-13 23:09:35,3.84,0,3.84
2021-07-13 23:09:37,8.13,0,8.13
2021-07-13 23:09:39,2.38,0,2.38
2021-07-13 23:09:41,7.59,0,7.59
2021-07-13 23:09:43,0.59,0,0.59
2021-07-13 23:09:45,8.51,0,8.51
2021-07-13 23:09:47,5.93,0,5.93
2021-07-13 23:09:49,0.11,0,0.11
2021-07-13 23:09:51,4.84,0,4.84
2021-07-13 23:09:53,5.41,0,5.41
2021-07-13 23:09:55,2.73,0,2.73
2021-07-13 23:09:57,3.95,0,3.95
2021-07-13 23:09:59,1.54,0,1.54
2021-07-13 23:10:01,1.16,0,1.16
2021-07-13 23:10:03,2.92,0,2.92
2021-07-13 23:10:05,0.0,0,0.0
2021-07-13 23:10:07,2.79,0,2.79
2021-07-13 23:10:09,0.67,0,0.67
2021-07-13 23:10:11,4.46,0,4.46
2021-07-13 23:10:13,3.75,0,3.75
2021-07-13 23:10:15,3.35,0,3.35
2021-07-13 23:10:17,6.92,0,6.92
2021-07-13 23:10:19,4.1,0,4.1
2021-07-13 23:10:21,4.3,0,4.3
2021-07-13 23:10:23,3.33,0,3.33
2021-07-13 23:10:25,8.58,0,8.58
2021-07-13 23:10:27,4.96,0,4.96
2021-07-13 23:10:29,0.87,0,0.87
2021-07-13 23:10:31,3.81,0,3.81
2021-07-13 23:10:33,4.94,0,4.94
2021-07-13 23:10:35,1.31,0,1.31
2021-07-13 23:10:37,0.18,0,0.18
2021-07-13 23:10:39,3.22,0,3.22
2021-07-13 23:10:41,8.6,0,8.6
2021-07-13 23:10:43,2.57,0,2.57
2021-07-13 23:10:45,8.26,0,8.26
2021-07-13 23:10:47,5.37,0,5.37
2021-07-13 23:10:49,5.73,0,5.73
2021-07-13 23:10:51,1.89,0,1.89
2021-07-13 23:10:53,8.26,0,8.26
2021-07-13 23:10:55,2.01,0,2.01
2021-07-13 23:10:57,6.95,0,6.95
2021-07-13 23:10:59,8.43,0,8.43
2021-07-13 23:11:02,2.94,0,2.94
2021-07-13 23:11:04,6.45,0,6.45
2021-07-13 23:11:06,3.66,0,3.66
2021-07-13 23:11:08,4.65,0,4.65
2021-07-13 23:11:10,8.58,0,8.58
2021-07-13 23:11:12,3.75,0,3.75
2021-07-13 23:11:14,8.15,0,8.15
2021-07-13 23:11:16,6.31,0,6.31
2021-07-13 23:11:18,8.23,0,8.23
2021-07-13 23:11:20,4.63,0,4.63
2021-07-13 23:11:22,8.11,0,8.11
2021-07-13 23:11:24,0.72,0,0.72
2021-07-13 23:11:26,5.27,0,5.27
2021-07-13 23:11:28,5.12,0,5.12
2021-07-13 23:11:30,6.09,0,6.09
2021-07-13 23:11:32,0.93,0,0.93
2021-07-13 23:11:34,3.15,0,3.15
2021-07-13 23:11:36,7.78,0,7.78
2021-07-13 23:11:38,3.02,0,3.02
2021-07-13 23:11:40,6.08,0,6.08
2021-07-13 23:11:42,7.62,0,7.62
2021-07-13 23:11:44,3.52,0,3.52
2021-07-13 23:11:46,7.11,0,7.11
2021-07-13 23:11:48,3.17,0,3.17
2021-07-13 23:11:50,6.9,0,6.9
2021-07-13 23:11:52,0.19,0,0.19
2021-07-13 23:11:54,3.91,0,3.91
2021-07-13 23:11:56,7.2,0,7.2
2021-07-13 23:11:58,3.0,0,3.0
2021-07-13 23:12:00,0.53,0,0.53
2021-07-13 23:12:02,8.88,0,8.88
2021-07-13 23:12:04,8.63,0,8.63
2021-07-13 23:12:06,8.4,0,8.4
2021-07-13 23:12:08,2.96,0,2.96
2021-07-13 23:12:10,7.21,0,7.21
2021-07-13 23:12:12,1.15,0,1.15
2021-07-13 23:12:14,2.07,0,2.07
2021-07-13 23:12:16,6.82,0,6.82
2021-07-13 23:12:18,0.23,0,0.23
2021-07-13 23:12:20,7.59,0,7.59
2021-07-13 23:12:22,4.86,0,4.86
2021-07-13 23:12:24,0.39,0,0.39
2021-07-13 23:12:26,8.76,0,8.76
2021-07-13 23:12:28,0.62,0,0.62
2021-07-13 23:12:30,1.98,0,1.98
2021-07-13 23:12:32,8.33,0,8.33
2021-07-13 23:12:34,6.13,0,6.13
2021-07-13 23:12:36,6.4,0,6.4
2021-07-13 23:12:38,3.29,0,3.29
2021-07-13 23:12:40,3.76,0,3.76
2021-07-13 23:12:42,3.35,0,3.35
2021-07-13 23:12:44,5.89,0,5.89
2021-07-13 23:12:46,1.46,0,1.46
2021-07-13 23:12:48,4.65,0,4.65
2021-07-13 23:12:50,6.27,0,6.27
2021-07-13 23:12:52,6.91,0,6.91
2021-07-13 23:12:54,1.59,0,1.59
2021-07-13 23:12:56,4.21,0,4.21
2021-07-13 23:12:58,5.0,0,5.0
2021-07-13 23:13:00,4.21,0,4.21
2021-07-13 23:13:02,3.98,0,3.98
2021-07-13 23:13:04,1.46,0,1.46
2021-07-13 23:13:06,6.44,0,6.44
2021-07-13 23:13:08,1.04,0,1.04
2021-07-13 23:13:10,8.96,0,8.96
2021-07-13 23:13:12,0.71,0,0.71
2021-07-13 23:13:14,6.76,0,6.76
2021-07-13 23:13:16,8.15,0,8.15
2021-07-13 23:13:18,3.23,0,3.23
2021-07-13 23:13:20,4.97,0,4.97
2021-07-13 23:13:22,5.04,0,5.04
2021-07-13 23:13:24,5.87,0,5.87
2021-07-13 23:13:26,5.13,0,5.13
2021-07-13 23:13:28,2.34,0,2.34
2021-07-13 23:13:30,5.37,0,5.37
2021-07-13 23:13:32,6.21,0,6.21
2021-07-13 23:13:34,7.72,0,7.72
2021-07-13 23:13:36,2.44,0,2.44
2021-07-13 23:13:38,0.69,0,0.69
2021-07-13 23:13:40,5.74,0,5.74
2021-07-13 23:13:42,3.59,0,3.59
2021-07-13 23:13:44,1.26,0,1.26
2021-07-13 23:13:46,7.23,0,7.23
2021-07-13 23:13:48,5.99,0,5.99
2021-07-13 23:13:50,3.87,0,3.87
2021-07-13 23:13:52,6.35,0,6.35
2021-07-13 23:13:54,1.63,0,1.63
2021-07-13 23:13:56,6.4,0,6.4
2021-07-13 23:13:58,7.89,0,7.89
2021-07-13 23:14:00,6.11,0,6.11
2021-07-13 23:14:02,4.31,0,4.31
2021-07-13 23:14:04,4.19,0,4.19
2021-07-13 23:14:06,0.9,0,0.9
2021-07-13 23:14:08,0.09,0,0.09
2021-07-13 23:14:10,0.09,0,0.09
2021-07-13 23:14:12,6.19,0,6.19
2021-07-13 23:14:14,5.7,0,5.7
2021-07-13 23:14:16,3.35,0,3.35
2021-07-13 23:14:18,2.62,0,2.62
2021-07-13 23:14:20,5.13,0,5.13
2021-07-13 23:14:22,2.02,0,2.02
2021-07-13 23:14:24,8.91,0,8.91
2021-07-13 23:14:26,3.36,0,3.36
2021-07-13 23:14:28,1.36,0,1.36
2021-07-13 23:14:30,2.86,0,2.86
2021-07-13 23:14:32,7.63,0,7.63
2021-07-13 23:14:34,3.65,0,3.65
2021-07-13 23:14:36,8.13,0,8.13
2021-07-13 23:14:38,1.56,0,1.56
2021-07-13 23:14:40,1.28,0,1.28
2021-07-13 23:14:42,5.57,0,5.57
2021-07-13 23:14:44,0.04,0,0.04
2021-07-13 23:14:46,5.03,0,5.03
2021-07-13 23:14:48,1.82,0,1.82
2021-07-13 23:14:50,2.92,0,2.92
2021-07-13 23:14:52,1.27,0,1.27
2021-07-13 23:14:54,1.11,0,1.11
2021-07-13 23:14:56,7.52,0,7.52
2021-07-13 23:14:58,1.92,0,1.92
2021-07-13 23:15:00,8.08,0,8.08
2021-07-13 23:15:02,5.39,0,5.39
2021-07-13 23:15:04,0.5,0,0.5
2021-07-13 23:15:06,7.28,0,7.28
2021-07-13 23:15:08,5.83,0,5.83
2021-07-13 23:15:10,1.64,0,1.64
2021-07-13 23:15:12,4.98,0,4.98
2021-07-13 23:15:15,3.8,0,3.8
2021-07-13 23:15:17,3.71,0,3.71
2021-07-13 23:15:19,8.3,0,8.3
2021-07-13 23:15:21,4.38,0,4.38
2021-07-13 23:15:23,8.42,0,8.42
2021-07-13 23:15:25,1.55,0,1.55
2021-07-13 23:15:27,8.61,0,8.61
2021-07-13 23:15:29,6.46,0,6.46
2021-07-13 23:15:31,6.19,0,6.19
2021-07-13 23:15:33,7.87,0,7.87
2021-07-13 23:15:35,5.33,0,5.33
2021-07-13 23:15:37,4.0,0,4.0
2021-07-13 23:15:39,2.01,0,2.01
2021-07-13 23:15:41,0.41,0,0.41
2021-07-13 23:15:43,3.04,0,3.04
2021-07-13 23:15:45,5.56,0,5.56
2021-07-13 23:15:47,5.46,0,5.46
2021-07-13 23:15:49,8.75,0,8.75
2021-07-13 23:15:51,7.07,0,7.07
2021-07-13 23:15:53,0.62,0,0.62
2021-07-13 23:15:55,0.89,0,0.89
2021-07-13 23:15:57,4.3,0,4.3
2021-07-13 23:15:59,8.58,0,8.58
2021-07-13 23:16:01,6.85,0,6.85
2021-07-13 23:16:03,7.5,0,7.5
2021-07-13 23:16:05,2.44,0,2.44
2021-07-13 23:16:07,5.89,0,5.89
2021-07-13 23:16:09,4.43,0,4.43
2021-07-13 23:16:11,2.09,0,2.09
2021-07-13 23:16:13,4.72,0,4.72
2021-07-13 23:16:15,8.33,0,8.33
2021-07-13 23:16:17,7.61,0,7.61
2021-07-13 23:16:19,1.61,0,1.61
2021-07-13 23:16:21,8.66,0,8.66
2021-07-13 23:16:23,6.87,0,6.87
2021-07-13 23:16:25,1.11,0,1.11
2021-07-13 23:16:27,8.17,0,8.17
2021-07-13 23:16:29,2.45,0,2.45
2021-07-13 23:16:31,8.25,0,8.25
2021-07-13 23:16:33,3.43,0,3.43
2021-07-13 23:16:35,3.02,0,3.02
2021-07-13 23:16:37,4.72,0,4.72
2021-07-13 23:16:39,1.07,0,1.07
2021-07-13 23:16:41,6.01,0,6.01
2021-07-13 23:16:43,8.04,0,8.04
2021-07-13 23:16:45,7.06,0,7.06
2021-07-13 23:16:47,8.05,0,8.05
2021-07-13 23:16:49,3.53,0,3.53
2021-07-13 23:16:51,5.55,0,5.55
2021-07-13 23:16:53,0.04,0,0.04
2021-07-13 23:16:55,8.69,0,8.69
2021-07-13 23:16:57,7.8,0,7.8
2021-07-13 23:16:59,7.92,0,7.92
2021-07-13 23:17:01,7.09,0,7.09
2021-07-13 23:17:03,6.64,0,6.64
2021-07-13 23:17:05,6.21,0,6.21
2021-07-13 23:17:07,1.44,0,1.44
2021-07-13 23:17:09,2.98,0,2.98
2021-07-13 23:17:11,5.57,0,5.57
2021-07-13 23:17:13,2.36,0,2.36
2021-07-13 23:17:15,4.86,0,4.86
2021-07-13 23:17:17,6.49,0,6.49
2021-07-13 23:17:19,6.58,0,6.58
2021-07-13 23:17:21,6.51,0,6.51
2021-07-13 23:17:23,6.82,0,6.82
2021-07-13 23:17:25,3.53,0,3.53
2021-07-13 23:17:27,3.2,0,3.2
2021-07-13 23:17:29,7.74,0,7.74
2021-07-13 23:17:31,4.92,0,4.92
2021-07-13 23:17:33,4.06,0,4.06
2021-07-13 23:17:35,0.62,0,0.62
2021-07-13 23:17:37,2.68,0,2.68
2021-07-13 23:17:39,7.12,0,7.12
2021-07-13 23:17:41,7.22,0,7.22
2021-07-13 23:17:43,0.15,0,0.15
2021-07-13 23:17:45,2.97,0,2.97
2021-07-13 23:17:47,0.31,0,0.31
2021-07-13 23:17:49,8.65,0,8.65
2021-07-13 23:17:51,3.43,0,3.43
2021-07-13 23:17:53,0.09,0,0.09
2021-07-13 23:17:55,3.57,0,3.57
2021-07-13 23:17:57,8.05,0,8.05
2021-07-13 23:17:59,4.65,0,4.65
2021-07-13 23:18:01,1.05,0,1.05
2021-07-13 23:18:03,8.79,0,8.79
2021-07-13 23:18:05,1.87,0,1.87
2021-07-13 23:18:07,3.79,0,3.79
2021-07-13 23:18:09,8.24,0,8.24
2021-07-13 23:18:11,3.73,0,3.73
2021-07-13 23:18:13,6.08,0,6.08
2021-07-13 23:18:15,5.53,0,5.53
2021-07-13 23:18:17,5.18,0,5.18
2021-07-13 23:18:19,0.89,0,0.89
2021-07-13 23:18:21,2.31,0,2.31
2021-07-13 23:18:23,1.77,0,1.77
2021-07-13 23:18:25,1.45,0,1.45
2021-07-13 23:18:27,6.68,0,6.68
2021-07-13 23:18:29,7.7,0,7.7
2021-07-13 23:18:31,7.25,0,7.25
2021-07-13 23:18:33,2.24,0,2.24
2021-07-13 23:18:35,1.4,0,1.4
2021-07-13 23:18:37,4.68,0,4.68
2021-07-13 23:18:39,3.4,0,3.4
2021-07-13 23:18:41,7.5,0,7.5
2021-07-13 23:18:43,5.13,0,5.13
2021-07-13 23:18:45,4.17,0,4.17
2021-07-13 23:18:47,6.98,0,6.98
2021-07-13 23:18:49,8.24,0,8.24
2021-07-13 23:18:51,4.7,0,4.7
2021-07-13 23:18:53,1.81,0,1.81
2021-07-13 23:18:55,4.14,0,4.14
2021-07-13 23:18:57,3.45,0,3.45
2021-07-13 23:18:59,3.89,0,3.89
2021-07-13 23:19:01,1.73,0,1.73
2021-07-13 23:19:03,0.05,0,0.05
2021-07-13 23:19:05,0.04,0,0.04
2021-07-13 23:19:07,4.73,0,4.73
2021-07-13 23:19:09,5.71,0,5.71
2021-07-13 23:19:11,3.12,0,3.12
2021-07-13 23:19:13,1.61,0,1.61
2021-07-13 23:19:15,7.54,0,7.54
2021-07-13 23:19:17,1.58,0,1.58
2021-07-13 23:19:19,1.6,0,1.6
2021-07-13 23:19:21,7.2,0,7.2
2021-07-13 23:19:23,4.3,0,4.3
2021-07-13 23:19:25,6.72,0,6.72
2021-07-13 23:19:27,4.43,0,4.43
2021-07-13 23:19:29,0.34,0,0.34
2021-07-13 23:19:31,0.85,0,0.85
2021-07-13 23:19:33,3.2,0,3.2
2021-07-13 23:19:35,2.88,0,2.88
2021-07-13 23:19:37,6.87,0,6.87
2021-07-13 23:19:39,3.14,0,3.14
2021-07-13 23:19:41,2.66,0,2.66
2021-07-13 23:19:43,5.91,0,5.91
2021-07-13 23:19:45,3.7,0,3.7
2021-07-13 23:19:47,0.17,0,0.17
2021-07-13 23:19:49,4.72,0,4.72
2021-07-13 23:19:51,0.14,0,0.14
2021-07-13 23:19:54,7.96,0,7.96
2021-07-13 23:19:56,5.34,0,5.34
2021-07-13 23:19:58,4.31,0,4.31
2021-07-13 23:20:00,0.22,0,0.22
2021-07-13 23:20:02,5.76,0,5.76
2021-07-13 23:20:04,8.3,0,8.3
2021-07-13 23:20:06,7.48,0,7.48
2021-07-13 23:20:08,1.68,0,1.68
2021-07-13 23:20:10,2.37,0,2.37
2021-07-13 23:20:12,7.66,0,7.66
2021-07-13 23:20:14,5.67,0,5.67
2021-07-13 23:20:16,2.98,0,2.98
2021-07-13 23:20:18,8.18,0,8.18
2021-07-13 23:20:20,2.87,0,2.87
2021-07-13 23:20:22,4.45,0,4.45
2021-07-13 23:20:24,8.75,0,8.75
2021-07-13 23:20:26,7.09,0,7.09
2021-07-13 23:20:28,7.46,0,7.46
2021-07-13 23:20:30,6.8,0,6.8
2021-07-13 23:20:32,1.09,0,1.09
2021-07-13 23:20:34,3.39,0,3.39
2021-07-13 23:20:36,8.45,0,8.45
2021-07-13 23:20:38,4.99,0,4.99
2021-07-13 23:20:40,5.3,0,5.3
2021-07-13 23:20:42,1.17,0,1.17
2021-07-13 23:20:44,4.56,0,4.56
2021-07-13 23:20:46,0.98,0,0.98
2021-07-13 23:20:48,1.54,0,1.54
2021-07-13 23:20:50,1.45,0,1.45
2021-07-13 23:20:52,2.62,0,2.62
2021-07-13 23:20:54,1.89,0,1.89
2021-07-13 23:20:56,5.07,0,5.07
2021-07-13 23:20:58,1.53,0,1.53
2021-07-13 23:21:00,2.1,0,2.1
2021-07-13 23:21:02,8.54,0,8.54
2021-07-13 23:21:04,3.47,0,3.47
2021-07-13 23:21:06,7.62,0,7.62
2021-07-13 23:21:08,3.75,0,3.75
2021-07-13 23:21:10,2.62,0,2.62
2021-07-13 23:21:12,2.22,0,2.22
2021-07-13 23:21:14,0.85,0,0.85
2021-07-13 23:21:16,3.84,0,3.84
2021-07-13 23:21:18,6.05,0,6.05
2021-07-13 23:21:20,3.06,0,3.06
2021-07-13 23:21:22,8.13,0,8.13
2021-07-13 23:21:24,1.55,0,1.55
2021-07-13 23:21:26,8.32,0,8.32
2021-07-13 23:21:28,5.93,0,5.93
2021-07-13 23:21:30,7.99,0,7.99
2021-07-13 23:21:32,7.61,0,7.61
2021-07-13 23:21:34,4.13,0,4.13
2021-07-13 23:21:36,7.75,0,7.75
2021-07-13 23:21:38,7.42,0,7.42
2021-07-13 23:21:40,3.41,0,3.41
2021-07-13 23:21:42,1.76,0,1.76
2021-07-13 23:21:44,7.47,0,7.47
2021-07-13 23:21:46,4.08,0,4.08
2021-07-13 23:21:48,3.66,0,3.66
2021-07-13 23:21:50,7.19,0,7.19
2021-07-13 23:21:52,0.89,0,0.89
2021-07-13 23:21:54,5.03,0,5.03
2021-07-13 23:21:56,8.45,0,8.45
2021-07-13 23:21:58,3.2,0,3.2
2021-07-13 23:22:00,2.47,0,2.47
2021-07-13 23:22:02,7.01,0,7.01
2021-07-13 23:22:04,0.8,0,0.8
2021-07-13 23:22:06,2.05,0,2.05
2021-07-13 23:22:08,0.12,0,0.12
2021-07-13 23:22:10,7.66,0,7.66
2021-07-13 23:22:12,6.6,0,6.6
2021-07-13 23:22:14,5.4,0,5.4
2021-07-13 23:22:16,4.23,0,4.23
2021-07-13 23:22:18,7.94,0,7.94
2021-07-13 23:22:20,5.41,0,5.41
2021-07-13 23:22:22,0.62,0,0.62
2021-07-13 23:22:24,0.26,0,0.26
2021-07-13 23:22:26,2.74,0,2.74
2021-07-13 23:22:28,4.73,0,4.73
2021-07-13 23:22:30,8.36,0,8.36
2021-07-13 23:22:32,0.37,0,0.37
2021-07-13 23:22:34,3.88,0,3.88
2021-07-13 23:22:36,3.63,0,3.63
2021-07-13 23:22:38,7.91,0,7.91
2021-07-13 23:22:40,7.57,0,7.57
2021-07-13 23:22:42,2.76,0,2.76
2021-07-13 23:22:44,2.43,0,2.43
2021-07-13 23:22:46,2.09,0,2.09
2021-07-13 23:22:48,7.54,0,7.54
2021-07-13 23:22:50,5.64,0,5.64
2021-07-13 23:22:52,2.38,0,2.38
2021-07-13 23:22:54,5.17,0,5.17
2021-07-13 23:22:56,7.82,0,7.82
2021-07-13 23:22:58,4.04,0,4.04
2021-07-13 23:23:00,8.32,0,8.32
2021-07-13 23:23:02,4.58,0,4.58
2021-07-13 23:23:04,1.01,0,1.01
2021-07-13 23:23:06,7.1,0,7.1
2021-07-13 23:23:08,3.95,0,3.95
2021-07-13 23:23:10,8.81,0,8.81
2021-07-13 23:23:12,8.0,0,8.0
2021-07-13 23:23:14,5.07,0,5.07
2021-07-13 23:23:16,0.07,0,0.07
2021-07-13 23:23:18,2.96,0,2.96
2021-07-13 23:23:20,5.98,0,5.98
2021-07-13 23:23:22,1.93,0,1.93
2021-07-13 23:23:24,4.81,0,4.81
2021-07-13 23:23:26,4.76,0,4.76
2021-07-13 23:23:28,8.72,0,8.72
2021-07-13 23:23:30,1.87,0,1.87
2021-07-13 23:23:32,6.47,0,6.47
2021-07-13 23:23:34,5.16,0,5.16
2021-07-13 23:23:36,8.41,0,8.41
2021-07-13 23:23:38,5.74,0,5.74
2021-07-13 23:23:40,0.01,0,0.01
2021-07-13 23:23:42,5.71,0,5.71
2021-07-13 23:23:44,8.92,0,8.92
2021-07-13 23:23:46,4.95,0,4.95
2021-07-13 23:23:48,7.32,0,7.32
2021-07-13 23:23:50,5.68,0,5.68
2021-07-13 23:23:52,2.41,0,2.41
2021-07-13 23:23:54,4.64,0,4.64
2021-07-13 23:23:56,2.15,0,2.15
2021-07-13 23:23:58,2.94,0,2.94
2021-07-13 23:24:00,0.16,0,0.16
2021-07-13 23:24:02,1.62,0,1.62
2021-07-13 23:24:05,6.76,0,6.76
2021-07-13 23:24:07,6.43,0,6.43
2021-07-13 23:24:09,4.76,0,4.76
2021-07-13 23:24:11,6.07,0,6.07
2021-07-13 23:24:13,0.61,0,0.61
2021-07-13 23:24:15,1.4,0,1.4
2021-07-13 23:24:17,6.39,0,6.39
2021-07-13 23:24:19,1.1,0,1.1
2021-07-13 23:24:21,8.91,0,8.91
2021-07-13 23:24:23,8.33,0,8.33
2021-07-13 23:24:25,6.9,0,6.9
2021-07-13 23:24:27,7.46,0,7.46
2021-07-13 23:24:29,6.73,0,6.73
2021-07-13 23:24:31,4.68,0,4.68
2021-07-13 23:24:33,4.73,0,4.73
2021-07-13 23:24:35,6.44,0,6.44
2021-07-13 23:24:37,3.96,0,3.96
2021-07-13 23:24:39,1.07,0,1.07
2021-07-13 23:24:41,2.85,0,2.85
2021-07-13 23:24:43,5.28,0,5.28
2021-07-13 23:24:45,3.46,0,3.46
2021-07-13 23:24:47,5.46,0,5.46
2021-07-13 23:24:49,8.34,0,8.34
2021-07-13 23:24:51,0.65,0,0.65
2021-07-13 23:24:53,6.67,0,6.67
2021-07-13 23:24:55,1.45,0,1.45
2021-07-13 23:24:57,2.14,0,2.14
2021-07-13 23:24:59,0.61,0,0.61
2021-07-13 23:25:01,7.09,0,7.09
2021-07-13 23:25:03,3.5,0,3.5
2021-07-13 23:25:05,8.12,0,8.12
2021-07-13 23:25:07,8.51,0,8.51
2021-07-13 23:25:09,7.96,0,7.96
2021-07-13 23:25:11,3.4,0,3.4
2021-07-13 23:25:13,2.16,0,2.16
2021-07-13 23:25:15,7.5,0,7.5
2021-07-13 23:25:17,6.83,0,6.83
2021-07-13 23:25:19,0.58,0,0.58
2021-07-13 23:25:21,0.96,0,0.96
2021-07-13 23:25:23,1.05,0,1.05
2021-07-13 23:25:25,8.21,0,8.21
2021-07-13 23:25:27,3.76,0,3.76
2021-07-13 23:25:29,7.87,0,7.87
2021-07-13 23:25:31,1.44,0,1.44
2021-07-13 23:25:33,7.76,0,7.76
2021-07-13 23:25:35,6.28,0,6.28
2021-07-13 23:25:37,3.48,0,3.48
2021-07-13 23:25:39,4.46,0,4.46
2021-07-13 23:25:41,5.73,0,5.73
2021-07-13 23:25:43,6.73,0,6.73
2021-07-13 23:25:45,2.08,0,2.08
2021-07-13 23:25:47,7.83,0,7.83
2021-07-13 23:25:49,2.27,0,2.27
2021-07-13 23:25:51,1.6,0,1.6
2021-07-13 23:25:53,5.76,0,5.76
2021-07-13 23:25:55,6.78,0,6.78
2021-07-13 23:25:57,1.71,0,1.71
2021-07-13 23:25:59,0.87,0,0.87
2021-07-13 23:26:01,7.37,0,7.37
2021-07-13 23:26:03,7.27,0,7.27
2021-07-13 23:26:05,4.08,0,4.08
2021-07-13 23:26:07,0.7,0,0.7
2021-07-13 23:26:09,0.7,0,0.7
2021-07-13 23:26:11,1.47,0,1.47
2021-07-13 23:26:13,8.34,0,8.34
2021-07-13 23:26:15,6.67,0,6.67
2021-07-13 23:26:17,6.57,0,6.57
2021-07-13 23:26:19,3.26,0,3.26
2021-07-13 23:26:21,8.68,0,8.68
2021-07-13 23:26:23,1.51,0,1.51
2021-07-13 23:26:25,4.71,0,4.71
2021-07-13 23:26:27,4.93,0,4.93
2021-07-13 23:26:29,5.27,0,5.27
2021-07-13 23:26:31,0.03,0,0.03
2021-07-13 23:26:33,0.92,0,0.92
2021-07-13 23:26:35,3.89,0,3.89
2021-07-13 23:26:37,3.57,0,3.57
2021-07-13 23:26:39,6.36,0,6.36
2021-07-13 23:26:41,1.11,0,1.11
2021-07-13 23:26:43,3.04,0,3.04
2021-07-13 23:26:45,5.83,0,5.83
2021-07-13 23:26:47,1.01,0,1.01
2021-07-13 23:26:49,5.41,0,5.41
2021-07-13 23:26:51,8.75,0,8.75
2021-07-13 23:26:53,1.14,0,1.14
2021-07-13 23:26:55,1.44,0,1.44
2021-07-13 23:26:57,8.62,0,8.62
2021-07-13 23:26:59,2.85,0,2.85
2021-07-13 23:27:01,1.6,0,1.6
2021-07-13 23:27:03,7.5,0,7.5
2021-07-13 23:27:05,1.49,0,1.49
2021-07-13 23:27:07,4.22,0,4.22
2021-07-13 23:27:09,1.27,0,1.27
2021-07-13 23:27:11,4.2,0,4.2
2021-07-13 23:27:13,1.5,0,1.5
2021-07-13 23:27:15,8.01,0,8.01
2021-07-13 23:27:17,2.24,0,2.24
2021-07-13 23:27:19,8.74,0,8.74
2021-07-13 23:27:21,6.12,0,6.12
2021-07-13 23:27:23,2.44,0,2.44
2021-07-13 23:27:25,4.83,0,4.83
2021-07-13 23:27:27,0.97,0,0.97
2021-07-13 23:27:29,2.37,0,2.37
2021-07-13 23:27:31,2.59,0,2.59
2021-07-13 23:27:33,3.93,0,3.93
2021-07-13 23:27:35,4.76,0,4.76
2021-07-13 23:27:37,0.78,0,0.78
2021-07-13 23:27:39,7.44,0,7.44
2021-07-13 23:27:41,1.08,0,1.08
2021-07-13 23:27:43,4.89,0,4.89
2021-07-13 23:27:45,7.27,0,7.27
2021-07-13 23:27:47,2.14,0,2.14
2021-07-13 23:27:49,5.52,0,5.52
2021-07-13 23:27:51,5.24,0,5.24
2021-07-13 23:27:53,6.28,0,6.28
2021-07-13 23:27:55,7.44,0,7.44
2021-07-13 23:27:57,1.63,0,1.63
2021-07-13 23:27:59,6.46,0,6.46
2021-07-13 23:28:01,4.56,0,4.56
2021-07-13 23:28:03,7.55,0,7.55
2021-07-13 23:28:05,6.37,0,6.37
2021-07-13 23:28:07,1.24,0,1.24
2021-07-13 23:28:09,2.43,0,2.43
2021-07-13 23:28:11,7.75,0,7.75
2021-07-13 23:28:13,8.52,0,8.52
2021-07-13 23:28:15,5.5,0,5.5
2021-07-13 23:28:17,2.57,0,2.57
2021-07-13 23:28:19,8.58,0,8.58
2021-07-13 23:28:21,2.75,0,2.75
2021-07-13 23:28:24,3.47,0,3.47
2021-07-13 23:28:26,2.76,0,2.76
2021-07-13 23:28:28,6.24,0,6.24
2021-07-13 23:28:30,6.73,0,6.73
2021-07-13 23:28:32,6.51,0,6.51
2021-07-13 23:28:34,4.23,0,4.23
2021-07-13 23:28:36,1.69,0,1.69
2021-07-13 23:28:38,0.08,0,0.08
2021-07-13 23:28:40,6.07,0,6.07
2021-07-13 23:28:42,5.91,0,5.91
2021-07-13 23:28:44,4.38,0,4.38
2021-07-13 23:28:46,5.38,0,5.38
2021-07-13 23:28:48,3.67,0,3.67
2021-07-13 23:28:50,8.43,0,8.43
2021-07-13 23:28:52,5.38,0,5.38
2021-07-13 23:28:54,2.74,0,2.74
2021-07-13 23:28:56,7.1,0,7.1
2021-07-13 23:28:58,1.03,0,1.03
2021-07-13 23:29:00,8.4,0,8.4
2021-07-13 23:29:02,4.76,0,4.76
2021-07-13 23:29:04,1.16,0,1.16
2021-07-13 23:29:06,4.6,0,4.6
2021-07-13 23:29:08,6.21,0,6.21
2021-07-13 23:29:10,7.81,0,7.81
2021-07-13 23:29:12,1.64,0,1.64
2021-07-13 23:29:14,2.9,0,2.9
2021-07-13 23:29:16,0.34,0,0.34
2021-07-13 23:29:18,7.37,0,7.37
2021-07-13 23:29:20,6.92,0,6.92
